geo_id,state_id,county_id,county_name,employment_16_and_over_in_labor_force,employment_employed,employment_unemployed,employment_not_in_labor_force,employment_unemployment_rate
0500000US45051,45,051,Horry County,152029,142291,9738,115642,6.4
0500000US45055,45,055,Kershaw County,29205,27280,1925,21793,6.6
0500000US45075,45,075,Orangeburg County,38529,34965,3564,32538,9.3
0500000US45001,45,001,Abbeville County,10548,9748,800,9521,7.6
0500000US45009,45,009,Bamberg County,5769,5433,336,6118,5.8
0500000US45017,45,017,Calhoun County,6823,6388,435,5440,6.4
0500000US45033,45,033,Dillon County,12390,11306,1084,11346,8.7
0500000US45079,45,079,Richland County,209230,194982,14248,109726,6.8
0500000US45039,45,039,Fairfield County,9361,8626,735,9497,7.9
0500000US45049,45,049,Hampton County,8380,7552,828,7524,9.9
0500000US45045,45,045,Greenville County,252439,240453,11986,142186,4.7
0500000US45057,45,057,Lancaster County,40942,38181,2761,30914,6.7
0500000US45035,45,035,Dorchester County,77483,73015,4468,43055,5.8
0500000US45041,45,041,Florence County,65652,60509,5143,43285,7.8
0500000US45059,45,059,Laurens County,30527,27963,2564,23138,8.4
0500000US45065,45,065,McCormick County,3032,2633,399,5538,13.2
0500000US45077,45,077,Pickens County,57895,54520,3375,44159,5.8
0500000US45087,45,087,Union County,12580,11637,943,9752,7.5
0500000US45089,45,089,Williamsburg County,12639,11712,927,13249,7.3
0500000US46003,46,003,Aurora County,1460,1442,18,663,1.2
0500000US46051,46,051,Grant County,3753,3716,37,2054,1.0
0500000US46123,46,123,Tripp County,2885,2783,102,1453,3.5
0500000US46071,46,071,Jackson County,1117,1023,94,1238,8.4
0500000US46099,46,099,Minnehaha County,107899,104419,3480,36151,3.2
0500000US46033,46,033,Custer County,4067,3928,139,3355,3.4
0500000US46069,46,069,Hyde County,681,668,13,417,1.9
0500000US46025,46,025,Clark County,1851,1786,65,962,3.5
0500000US46049,46,049,Faulk County,1094,1090,4,760,0.4
0500000US46077,46,077,Kingsbury County,2691,2670,21,1289,0.8
0500000US46129,46,129,Walworth County,2832,2753,79,1526,2.8
0500000US46027,46,027,Clay County,8118,7645,473,3576,5.8
0500000US46037,46,037,Day County,2706,2654,52,1719,1.9
0500000US46043,46,043,Douglas County,1460,1444,16,835,1.1
0500000US46063,46,063,Harding County,701,685,16,372,2.3
0500000US46089,46,089,McPherson County,1123,1032,91,818,8.1
0500000US46109,46,109,Roberts County,5025,4718,307,2755,6.1
0500000US46119,46,119,Sully County,685,681,4,363,0.6
0500000US46083,46,083,Lincoln County,30652,29972,680,9735,2.2
0500000US46079,46,079,Lake County,7036,6737,299,3228,4.2
0500000US46081,46,081,Lawrence County,13964,13595,369,7242,2.6
0500000US46029,46,029,Codington County,15712,15309,403,6399,2.6
0500000US46019,46,019,Butte County,5130,4935,195,2893,3.8
0500000US46031,46,031,Corson County,1743,1282,461,1056,26.4
0500000US46045,46,045,Edmunds County,1984,1933,51,1114,2.6
0500000US46021,46,021,Campbell County,734,727,7,447,1.0
0500000US46007,46,007,Bennett County,1388,1224,164,957,11.8
0500000US46055,46,055,Haakon County,959,934,25,674,2.6
0500000US46075,46,075,Jones County,431,410,21,220,4.9
0500000US46093,46,093,Meade County,14282,14081,201,6099,1.4
0500000US46125,46,125,Turner County,4352,4243,109,2160,2.5
0500000US46013,46,013,Brown County,21248,20784,464,9449,2.2
0500000US46061,46,061,Hanson County,1649,1629,20,782,1.2
0500000US46087,46,087,McCook County,3025,2909,116,1152,3.8
0500000US46095,46,095,Mellette County,624,573,51,817,8.2
0500000US46105,46,105,Perkins County,1629,1577,52,732,3.2
0500000US46103,46,103,Pennington County,56835,54687,2148,28339,3.8
0500000US46127,46,127,Union County,8225,8074,151,3748,1.8
0500000US46097,46,097,Miner County,1144,1114,30,573,2.6
0500000US46137,46,137,Ziebach County,1338,1029,309,667,23.1
0500000US46039,46,039,Deuel County,2331,2284,47,1080,2.0
0500000US46009,46,009,Bon Homme County,2951,2911,40,2862,1.4
0500000US46015,46,015,Brule County,2809,2752,57,1292,2.0
0500000US46047,46,047,Fall River County,3255,3197,58,2488,1.8
0500000US46053,46,053,Gregory County,2054,2032,22,1231,1.1
0500000US46102,46,102,Oglala Lakota County,4320,3469,851,5310,19.7
0500000US47119,47,119,Maury County,44329,42042,2287,26502,5.2
0500000US47173,47,173,Union County,7885,7209,676,7679,8.6
0500000US47125,47,125,Montgomery County,86151,80066,6085,49726,7.1
0500000US47043,47,043,Dickson County,23764,22818,946,17416,4.0
0500000US47129,47,129,Morgan County,7865,7263,602,10129,7.7
0500000US47061,47,061,Grundy County,5199,4756,443,5541,8.5
0500000US47123,47,123,Monroe County,18764,17042,1722,18439,9.2
0500000US47079,47,079,Henry County,13335,12437,898,12905,6.7
0500000US47029,47,029,Cocke County,15530,13973,1557,13427,10.0
0500000US47033,47,033,Crockett County,6418,6085,333,4946,5.2
0500000US47041,47,041,DeKalb County,8359,7931,428,7476,5.1
0500000US47095,47,095,Lake County,2208,1991,217,4355,9.8
0500000US47093,47,093,Knox County,238383,226894,11489,131575,4.8
0500000US47101,47,101,Lewis County,5133,4941,192,4448,3.7
0500000US47107,47,107,McMinn County,22723,21141,1582,19913,7.0
0500000US47117,47,117,Marshall County,15246,14297,949,10355,6.2
0500000US47131,47,131,Obion County,13610,12747,863,10957,6.3
0500000US47143,47,143,Rhea County,14317,13217,1100,11535,7.7
0500000US47151,47,151,Scott County,9105,8290,815,8164,9.0
0500000US47167,47,167,Tipton County,29545,27266,2279,18210,7.7
0500000US47001,47,001,Anderson County,35100,32986,2114,26491,6.0
0500000US47045,47,045,Dyer County,17309,15976,1333,12196,7.7
0500000US47049,47,049,Fentress County,7137,6640,497,7335,7.0
0500000US47053,47,053,Gibson County,21266,19867,1399,17388,6.6
0500000US47065,47,065,Hamilton County,179763,169798,9965,110832,5.5
0500000US47105,47,105,Loudon County,21833,20653,1180,20817,5.4
0500000US47149,47,149,Rutherford County,169438,161242,8196,69083,4.8
0500000US47159,47,159,Smith County,9125,8792,333,6377,3.6
0500000US47189,47,189,Wilson County,68760,66073,2687,35656,3.9
0500000US47163,47,163,Sullivan County,70391,66020,4371,59180,6.2
0500000US47177,47,177,Warren County,17994,16895,1099,13985,6.1
0500000US47179,47,179,Washington County,61683,58720,2963,43440,4.8
0500000US47005,47,005,Benton County,6106,5627,479,7271,7.8
0500000US47013,47,013,Campbell County,16729,15286,1443,15666,8.6
0500000US47015,47,015,Cannon County,6611,6286,325,4704,4.9
0500000US47047,47,047,Fayette County,18909,17629,1280,13830,6.8
0500000US47067,47,067,Hancock County,2506,2295,211,2882,8.4
0500000US47091,47,091,Johnson County,6039,5810,229,9120,3.8
0500000US47103,47,103,Lincoln County,15427,14678,749,11701,4.9
0500000US47127,47,127,Moore County,2899,2763,136,2303,4.7
0500000US47051,47,051,Franklin County,19080,18194,886,14956,4.6
0500000US47009,47,009,Blount County,62987,59749,3238,42456,5.1
0500000US47019,47,019,Carter County,24334,23008,1326,22769,5.4
0500000US47057,47,057,Grainger County,10318,9651,667,8564,6.5
0500000US47097,47,097,Lauderdale County,10225,9376,849,10749,8.3
0500000US47099,47,099,Lawrence County,17663,16131,1532,15767,8.7
0500000US47115,47,115,Marion County,13080,12401,679,10128,5.2
0500000US47133,47,133,Overton County,9358,8982,376,8390,4.0
0500000US47165,47,165,Sumner County,93808,90151,3657,47504,3.9
0500000US47169,47,169,Trousdale County,4486,4051,435,3367,9.7
0500000US47187,47,187,Williamson County,114160,110383,3777,51380,3.3
0500000US47027,47,027,Clay County,2843,2717,126,3468,4.4
0500000US47059,47,059,Greene County,30210,28254,1956,26824,6.5
0500000US47157,47,157,Shelby County,468378,432142,36236,257195,7.7
0500000US47175,47,175,Van Buren County,2441,2153,288,2319,11.8
0500000US47077,47,077,Henderson County,12266,11310,956,9911,7.8
0500000US47081,47,081,Hickman County,10278,9771,507,9809,4.9
0500000US47089,47,089,Jefferson County,24342,22913,1429,19364,5.9
0500000US47153,47,153,Sequatchie County,6279,5929,350,5774,5.6
0500000US47155,47,155,Sevier County,49040,46263,2777,29574,5.7
0500000US47017,47,017,Carroll County,11583,10892,691,11128,6.0
0500000US47023,47,023,Chester County,7554,6840,714,6313,9.5
0500000US47037,47,037,Davidson County,391360,373294,18066,160447,4.6
0500000US47087,47,087,Jackson County,4707,4335,372,5053,7.9
0500000US47135,47,135,Perry County,3044,2790,254,3374,8.3
0500000US47145,47,145,Roane County,23034,21345,1689,21231,7.3
0500000US47121,47,121,Meigs County,4944,4480,464,4796,9.4
0500000US47063,47,063,Hamblen County,28377,26125,2252,22227,7.9
0500000US47075,47,075,Haywood County,8238,7648,590,5949,7.2
0500000US48143,48,143,Erath County,20287,19604,683,13490,3.4
0500000US48039,48,039,Brazoria County,173351,165147,8204,96838,4.7
0500000US48345,48,345,Motley County,545,503,42,329,7.7
0500000US48129,48,129,Donley County,1521,1487,34,1235,2.2
0500000US48013,48,013,Atascosa County,21796,20037,1759,14729,8.1
0500000US48083,48,083,Coleman County,3461,3348,113,3348,3.3
0500000US48353,48,353,Nolan County,6565,6092,473,4961,7.2
0500000US48229,48,229,Hudspeth County,1220,1119,101,1968,8.3
0500000US48325,48,325,Medina County,22158,21359,799,16921,3.6
0500000US48475,48,475,Ward County,5242,4914,328,3498,6.3
0500000US48213,48,213,Henderson County,33280,31583,1697,31869,5.1
0500000US48203,48,203,Harrison County,29923,28251,1672,21639,5.6
0500000US48327,48,327,Menard County,1164,1128,36,666,3.1
0500000US48277,48,277,Lamar County,22481,21218,1263,16541,5.6
0500000US48149,48,149,Fayette County,11397,11209,188,9110,1.6
0500000US48491,48,491,Williamson County,278826,266094,12732,124131,4.6
0500000US48373,48,373,Polk County,19941,18582,1359,19271,6.8
0500000US48391,48,391,Refugio County,3103,2809,294,2598,9.5
0500000US48055,48,055,Caldwell County,18842,18334,508,13945,2.7
0500000US48487,48,487,Wilbarger County,6655,6395,260,3690,3.9
0500000US48383,48,383,Reagan County,1762,1685,77,969,4.4
0500000US48189,48,189,Hale County,15170,14154,1016,10533,6.7
0500000US48419,48,419,Shelby County,10260,9522,738,9126,7.2
0500000US48399,48,399,Runnels County,4473,4354,119,3653,2.7
0500000US48407,48,407,San Jacinto County,10825,10060,765,11300,7.1
0500000US48451,48,451,Tom Green County,56144,53898,2246,33278,4.0
0500000US48469,48,469,Victoria County,45032,42576,2456,26034,5.5
0500000US48473,48,473,Waller County,24200,22715,1485,14928,6.1
0500000US48485,48,485,Wichita County,58292,55188,3104,40847,5.3
0500000US48493,48,493,Wilson County,22661,21274,1387,15120,6.1
0500000US48219,48,219,Hockley County,11156,10373,783,6547,7.0
0500000US48323,48,323,Maverick County,24337,21520,2817,17436,11.6
0500000US48329,48,329,Midland County,85702,82866,2836,36151,3.3
0500000US48297,48,297,Live Oak County,4539,4437,102,5357,2.2
0500000US48299,48,299,Llano County,8381,7748,633,9607,7.6
0500000US48147,48,147,Fannin County,14120,13461,659,13615,4.7
0500000US48255,48,255,Karnes County,5625,5382,243,6842,4.3
0500000US48041,48,041,Brazos County,109653,104813,4840,69026,4.4
0500000US48067,48,067,Cass County,12520,11615,905,11431,7.2
0500000US48165,48,165,Gaines County,8691,8273,418,4891,4.8
0500000US48179,48,179,Gray County,9861,9264,597,7533,6.1
0500000US48313,48,313,Madison County,4542,4402,140,6842,3.1
0500000US48237,48,237,Jack County,3359,3251,108,3850,3.2
0500000US48259,48,259,Kendall County,20377,19498,879,12910,4.3
0500000US48035,48,035,Bosque County,7917,7563,354,6728,4.5
0500000US48029,48,029,Bexar County,941816,887464,54352,523941,5.8
0500000US48017,48,017,Bailey County,3347,3273,74,1947,2.2
0500000US48023,48,023,Baylor County,1542,1505,37,1353,2.4
0500000US48061,48,061,Cameron County,168689,157501,11188,136976,6.6
0500000US48121,48,121,Denton County,455705,436490,19215,169679,4.2
0500000US48477,48,477,Washington County,15829,14874,955,12321,6.0
0500000US48343,48,343,Morris County,5614,5135,479,4258,8.5
0500000US48429,48,429,Stephens County,3915,3647,268,3573,6.8
0500000US48201,48,201,Harris County,2366473,2223265,143208,1125015,6.1
0500000US48003,48,003,Andrews County,8625,8221,404,4291,4.7
0500000US48171,48,171,Gillespie County,12442,11911,531,9216,4.3
0500000US48177,48,177,Gonzales County,9495,9083,412,6132,4.3
0500000US48305,48,305,Lynn County,2557,2342,215,1872,8.4
0500000US48503,48,503,Young County,8300,8045,255,5896,3.1
0500000US48505,48,505,Zapata County,5657,5036,621,4355,11.0
0500000US48221,48,221,Hood County,24655,23937,718,21471,2.9
0500000US48223,48,223,Hopkins County,16692,15927,765,11456,4.6
0500000US48357,48,357,Ochiltree County,4895,4627,268,2595,5.5
0500000US48269,48,269,King County,132,122,10,39,7.6
0500000US48275,48,275,Knox County,1538,1454,84,1300,5.5
0500000US48309,48,309,McLennan County,118563,113281,5282,74902,4.5
0500000US48073,48,073,Cherokee County,21530,20364,1166,18629,5.4
0500000US48095,48,095,Concho County,1260,1245,15,2495,1.2
0500000US48119,48,119,Delta County,2176,2060,116,1980,5.3
0500000US48137,48,137,Edwards County,941,902,39,799,4.1
0500000US48133,48,133,Eastland County,6890,6531,359,8028,5.2
0500000US48253,48,253,Jones County,5076,4877,199,11738,3.9
0500000US48389,48,389,Reeves County,6125,5681,444,5983,7.2
0500000US48403,48,403,Sabine County,3379,3135,244,5426,7.2
0500000US48421,48,421,Sherman County,1643,1629,14,799,0.9
0500000US48437,48,437,Swisher County,2843,2657,186,3011,6.5
0500000US48231,48,231,Hunt County,42404,40070,2334,30019,5.5
0500000US48063,48,063,Camp County,5586,5239,347,4216,6.2
0500000US48195,48,195,Hansford County,2396,2286,110,1721,4.6
0500000US48187,48,187,Guadalupe County,75113,72170,2943,43411,3.9
0500000US48077,48,077,Clay County,4678,4355,323,3809,6.9
0500000US48217,48,217,Hill County,16124,14899,1225,11966,7.6
0500000US48347,48,347,Nacogdoches County,30535,27948,2587,21111,8.5
0500000US48369,48,369,Parmer County,4537,4476,61,2765,1.3
0500000US48377,48,377,Presidio County,2814,2532,282,2582,10.0
0500000US48465,48,465,Val Verde County,20058,18916,1142,14929,5.7
0500000US48135,48,135,Ector County,78917,73658,5259,36586,6.7
0500000US48173,48,173,Glasscock County,694,694,0,436,0.0
0500000US48185,48,185,Grimes County,11107,10583,524,10955,4.7
0500000US48085,48,085,Collin County,512045,492047,19998,210081,3.9
0500000US48005,48,005,Angelina County,38864,35779,3085,28648,7.9
0500000US48101,48,101,Cottle County,716,655,61,428,8.5
0500000US48209,48,209,Hays County,109560,103747,5813,51863,5.3
0500000US48295,48,295,Lipscomb County,1736,1630,106,918,6.1
0500000US48321,48,321,Matagorda County,16890,15709,1181,11527,7.0
0500000US48371,48,371,Pecos County,6318,6096,222,5973,3.5
0500000US48397,48,397,Rockwall County,48223,46149,2074,22569,4.3
0500000US48401,48,401,Rusk County,22207,20822,1385,20377,6.2
0500000US48447,48,447,Throckmorton County,743,703,40,569,5.4
0500000US48471,48,471,Walker County,25811,24925,886,35989,3.4
0500000US48499,48,499,Wood County,16929,15878,1051,19348,6.2
0500000US48007,48,007,Aransas County,10919,10195,724,9833,6.6
0500000US48075,48,075,Childress County,3147,2801,346,2888,11.0
0500000US48081,48,081,Coke County,1457,1411,46,1243,3.2
0500000US48099,48,099,Coryell County,25694,23340,2354,25628,9.2
0500000US48211,48,211,Hemphill County,2019,1917,102,902,5.1
0500000US48341,48,341,Moore County,10612,10090,522,5022,4.9
0500000US48349,48,349,Navarro County,22753,20941,1812,14628,8.0
0500000US48405,48,405,San Augustine County,2861,2591,270,4004,9.4
0500000US48417,48,417,Shackelford County,1645,1512,133,972,8.1
0500000US48427,48,427,Starr County,25494,21842,3652,19707,14.3
0500000US48461,48,461,Upton County,1464,1437,27,1215,1.8
0500000US48021,48,021,Bastrop County,37547,35049,2498,26182,6.7
0500000US48191,48,191,Hall County,1383,1236,147,1064,10.6
0500000US48159,48,159,Franklin County,5029,4654,375,3426,7.5
0500000US48163,48,163,Frio County,7228,6757,471,8209,6.5
0500000US48281,48,281,Lampasas County,9455,8776,679,6911,7.2
0500000US48319,48,319,Mason County,2242,2115,127,1265,5.7
0500000US48125,48,125,Dickens County,879,743,136,931,15.5
0500000US48439,48,439,Tarrant County,1050005,997459,52546,489453,5.0
0500000US48001,48,001,Anderson County,19865,19206,659,27991,3.3
0500000US48239,48,239,Jackson County,6860,6580,280,4541,4.1
0500000US48331,48,331,Milam County,10363,9931,432,8906,4.2
0500000US48093,48,093,Comanche County,5812,5638,174,4971,3.0
0500000US48047,48,047,Brooks County,2843,2428,415,2695,14.6
0500000US19029,19,029,Cass County,6614,6455,159,4056,2.4
0500000US19035,19,035,Cherokee County,6071,5930,141,3225,2.3
0500000US19047,19,047,Crawford County,8592,7993,599,4755,7.0
0500000US19057,19,057,Des Moines County,20147,19087,1060,11424,5.3
0500000US19065,19,065,Fayette County,10290,9937,353,5945,3.4
0500000US19085,19,085,Harrison County,7461,7347,114,3846,1.5
0500000US19109,19,109,Kossuth County,7734,7496,238,4406,3.1
0500000US19129,19,129,Mills County,7767,7475,292,4036,3.8
0500000US19133,19,133,Monona County,4404,4269,135,2781,3.1
0500000US19139,19,139,Muscatine County,22056,21523,533,11351,2.4
0500000US19143,19,143,Osceola County,3243,3162,81,1572,2.5
0500000US19153,19,153,Polk County,265328,253971,11357,101965,4.3
0500000US19187,19,187,Webster County,17829,17033,796,12074,4.5
0500000US19169,19,169,Story County,54205,51875,2330,28275,4.3
0500000US19193,19,193,Woodbury County,54128,51572,2556,24317,4.7
0500000US19013,19,013,Black Hawk County,72835,69573,3262,34324,4.5
0500000US19075,19,075,Grundy County,6380,6244,136,3429,2.1
0500000US19097,19,097,Jackson County,9964,9531,433,5733,4.3
0500000US19105,19,105,Jones County,10218,9825,393,6428,3.8
0500000US19111,19,111,Lee County,17158,15928,1230,10722,7.2
0500000US19131,19,131,Mitchell County,5392,5225,167,3039,3.1
0500000US19181,19,181,Warren County,26886,25999,887,11507,3.3
0500000US19161,19,161,Sac County,5182,5027,155,2726,3.0
0500000US19149,19,149,Plymouth County,13621,13314,307,5911,2.3
0500000US19041,19,041,Clay County,8569,8262,307,4434,3.6
0500000US19045,19,045,Clinton County,23705,22653,1052,13921,4.4
0500000US20183,20,183,Smith County,1745,1697,48,1285,2.8
0500000US20067,20,067,Grant County,3814,3611,203,1608,5.3
0500000US20095,20,095,Kingman County,3778,3579,199,2231,5.3
0500000US20131,20,131,Nemaha County,5233,5132,101,2533,1.9
0500000US20149,20,149,Pottawatomie County,11323,10868,455,5844,4.0
0500000US20021,20,021,Cherokee County,9126,8699,427,6993,4.7
0500000US20015,20,015,Butler County,32476,31098,1378,18772,4.2
0500000US20105,20,105,Lincoln County,1538,1464,74,936,4.8
0500000US20191,20,191,Sumner County,11144,10727,417,7019,3.7
0500000US20195,20,195,Trego County,1661,1634,27,713,1.6
0500000US20205,20,205,Wilson County,4263,4045,218,2692,5.1
0500000US20207,20,207,Woodson County,1531,1400,131,1026,8.6
0500000US20135,20,135,Ness County,1426,1387,39,945,2.7
0500000US20141,20,141,Osborne County,1817,1771,46,1099,2.5
