geo_id,state_id,county_id,county_name,disability_population_under_18,disability_population_18-64,disability_population_65_and_over,disability_under_18_with_disability,disability_18-64_with_disability,disability_64_and_over_with_disability
0500000US27009,27,009,Benton County,9990,24296,4963,463,2689,1867
0500000US27047,27,047,Freeborn County,6662,17079,6336,360,1825,1974
0500000US27085,27,085,McLeod County,8325,21019,6236,264,1948,1971
0500000US27121,27,121,Pope County,2294,6110,2400,107,617,776
0500000US27149,27,149,Stevens County,2051,6056,1589,35,521,513
0500000US27151,27,151,Swift County,2119,5245,1922,94,499,697
0500000US28051,28,051,Holmes County,4729,10713,2465,201,1910,939
0500000US28005,28,005,Amite County,2592,7075,2693,40,1238,1126
0500000US28013,28,013,Calhoun County,3479,8420,2482,167,1795,1231
0500000US28141,28,141,Tishomingo County,4283,11197,3748,204,2359,1723
0500000US28153,28,153,Wayne County,5052,11968,3280,440,2411,1636
0500000US48015,48,015,Austin County,7060,17008,5230,190,1915,1581
0500000US48261,48,261,Kenedy County,167,292,136,5,36,99
0500000US48355,48,355,Nueces County,89852,217700,48215,3723,24751,19633
0500000US48089,48,089,Colorado County,4894,11546,4263,202,1293,1369
0500000US48409,48,409,San Patricio County,18175,38747,9352,789,4506,4628
0500000US48379,48,379,Rains County,2303,6321,2786,82,900,1113
0500000US48381,48,381,Randall County,31771,81055,18760,1084,7149,6961
0500000US48385,48,385,Real County,672,1559,1064,59,250,531
0500000US48411,48,411,San Saba County,1193,2791,1306,80,347,454
0500000US48413,48,413,Schleicher County,842,1734,485,0,144,145
0500000US48431,48,431,Sterling County,327,639,137,0,122,59
0500000US48507,48,507,Zavala County,3583,6687,1665,351,1545,881
0500000US48057,48,057,Calhoun County,5446,12614,3524,230,1996,1604
0500000US48065,48,065,Carson County,1541,3410,1052,35,267,352
0500000US48155,48,155,Foard County,262,765,346,0,106,176
0500000US48161,48,161,Freestone County,4534,9960,3553,180,1647,1674
0500000US48175,48,175,Goliad County,1608,4244,1576,42,523,700
0500000US48193,48,193,Hamilton County,1703,4445,1896,103,931,769
0500000US48197,48,197,Hardeman County,915,2226,799,49,545,288
0500000US48335,48,335,Mitchell County,1649,3475,1184,99,366,553
0500000US48045,48,045,Briscoe County,291,891,364,2,51,128
0500000US48285,48,285,Lavaca County,4720,10566,4220,458,1236,1696
0500000US48445,48,445,Terry County,3460,6246,1822,107,757,1146
0500000US48243,48,243,Jeff Davis County,373,1093,706,22,135,182
0500000US48247,48,247,Jim Hogg County,1659,2662,932,267,500,601
0500000US48339,48,339,Montgomery County,147640,335491,68358,5600,27238,22939
0500000US48111,48,111,Dallam County,2281,4172,751,38,536,334
0500000US48479,48,479,Webb County,91280,154494,24005,4613,14926,11865
0500000US48011,48,011,Armstrong County,396,1098,359,29,67,138
0500000US48069,48,069,Castro County,2279,4316,1101,52,356,442
0500000US48273,48,273,Kleberg County,7720,19065,3843,607,2255,1718
0500000US48489,48,489,Willacy County,5302,12098,2854,355,1678,1320
0500000US48107,48,107,Crosby County,1591,3189,1000,63,549,472
0500000US48151,48,151,Fisher County,807,2161,892,52,264,387
0500000US48131,48,131,Duval County,2962,5937,1957,173,1434,1236
0500000US48031,48,031,Blanco County,2057,6504,2615,85,885,927
0500000US48241,48,241,Jasper County,8592,19510,6485,232,2866,3199
0500000US48271,48,271,Kinney County,655,2014,750,18,390,344
0500000US48117,48,117,Deaf Smith County,5929,10549,2213,181,869,897
0500000US48167,48,167,Galveston County,80203,198673,43076,3765,22504,17521
0500000US48283,48,283,La Salle County,1621,3816,1034,55,591,517
0500000US48393,48,393,Roberts County,277,408,200,0,48,76
0500000US48457,48,457,Tyler County,4045,10276,4456,228,2433,2062
0500000US48483,48,483,Wheeler County,1424,3025,964,91,373,383
0500000US48037,48,037,Bowie County,22248,51851,14289,804,5982,4646
0500000US48043,48,043,Brewster County,1777,5389,1965,34,982,891
0500000US48263,48,263,Kent County,157,351,199,0,93,126
0500000US48423,48,423,Smith County,55550,132331,34823,2737,14939,12297
0500000US48105,48,105,Crockett County,984,2077,498,0,178,121
0500000US48199,48,199,Hardin County,13988,33106,8824,539,4421,3427
0500000US48227,48,227,Howard County,7979,19615,4219,368,3047,1806
0500000US48289,48,289,Leon County,3903,9075,4025,230,1435,1373
0500000US48337,48,337,Montague County,4442,10628,4043,148,1748,1931
0500000US48365,48,365,Panola County,5574,13529,4102,654,1754,1528
0500000US49027,49,027,Millard County,3934,6697,1961,83,671,695
0500000US49053,49,053,Washington County,43368,83211,32556,1502,7867,11265
0500000US49025,49,025,Kane County,1709,3904,1618,22,341,667
0500000US49019,49,019,Grand County,1999,5973,1579,41,670,496
0500000US49033,49,033,Rich County,854,1050,440,28,101,126
0500000US49051,49,051,Wasatch County,9818,17372,3181,385,1051,1007
0500000US49003,49,003,Box Elder County,17011,29071,6530,693,3281,2697
0500000US49021,49,021,Iron County,14377,28895,6016,388,2945,1987
0500000US49041,49,041,Sevier County,6282,11220,3276,264,1309,1295
0500000US49057,49,057,Weber County,71168,146252,27458,2769,15482,9593
0500000US49013,49,013,Duchesne County,6815,10859,2173,244,1301,937
0500000US49037,49,037,San Juan County,4850,8246,1939,168,1387,905
0500000US49035,49,035,Salt Lake County,311069,689093,113065,10714,55820,37613
0500000US49047,49,047,Uintah County,12260,20219,3489,534,1964,1387
0500000US49009,49,009,Daggett County,122,272,100,0,5,39
0500000US49011,49,011,Davis County,111473,193499,32424,4433,16406,10640
0500000US49055,49,055,Wayne County,686,1453,520,28,165,146
0500000US49007,49,007,Carbon County,5416,11519,3217,197,1532,1314
0500000US49015,49,015,Emery County,3118,5481,1595,148,779,661
0500000US49029,49,029,Morgan County,4063,6041,1287,216,291,296
0500000US49005,49,005,Cache County,37509,73389,10675,1196,5687,3539
0500000US49017,49,017,Garfield County,1186,2606,1017,33,255,398
0500000US49023,49,023,Juab County,3789,5804,1223,98,525,544
0500000US50021,50,021,Rutland County,10554,36175,11959,472,4821,4180
0500000US50019,50,019,Orleans County,5284,15397,5545,241,2097,1990
0500000US50013,50,013,Grand Isle County,1235,4377,1349,29,331,368
0500000US50017,50,017,Orange County,5424,17805,5625,392,2526,1956
0500000US50007,50,007,Chittenden County,29431,109168,22047,1762,10267,6612
0500000US50015,50,015,Lamoille County,5248,15933,4016,242,1605,1184
0500000US50027,50,027,Windsor County,10242,32571,11877,714,4276,3876
0500000US50005,50,005,Caledonia County,5982,18311,5723,398,3014,2151
0500000US50025,50,025,Windham County,7764,26080,8852,603,3780,2617
0500000US50001,50,001,Addison County,6474,23579,6640,399,2714,2325
0500000US50023,50,023,Washington County,11229,36356,10372,660,3959,3077
0500000US51185,51,185,Tazewell County,8083,24238,8518,382,4495,4121
0500000US51610,51,610,Falls Church city,3595,8725,1705,63,418,351
0500000US51685,51,685,Manassas Park city,4194,10870,1335,82,953,571
0500000US51735,51,735,Poquoson city,2661,6889,2223,59,664,805
0500000US51183,51,183,Sussex County,1742,4345,1840,89,618,711
0500000US51820,51,820,Waynesboro city,5103,12786,3900,371,1427,1398
0500000US51770,51,770,Roanoke city,21851,61383,15113,1219,7462,5780
0500000US51775,51,775,Salem city,4890,15577,4224,233,1328,1287
0500000US51710,51,710,Norfolk city,48748,143916,25266,2728,15921,9817
0500000US51037,51,037,Charlotte County,2592,6810,2559,195,1237,1080
0500000US51059,51,059,Fairfax County,270425,717202,142626,6957,36304,36785
0500000US51081,51,081,Greensville County,1863,4914,1667,134,616,661
0500000US51095,51,095,James City County,15095,39886,17599,517,3860,5152
0500000US51167,51,167,Russell County,5250,16467,5461,445,3763,2481
0500000US51173,51,173,Smyth County,6093,18112,6242,424,4238,2764
0500000US51678,51,678,Lexington city,627,4570,1065,56,377,432
